timestamp	packets/s	real-label	predict_p/s	predict-label
921132393	0.87	0	0.6	1
921132453	1.15	0	0.71	1
921132513	0.45	0	0.67	0
921132573	0.48	0	0.64	0
921132633	0.45	0	0.61	0
921132693	0.47	0	0.59	0
921132753	0.53	0	0.58	0
921132813	0.48	0	0.56	0
921132873	0.42	0	0.52	0
921132933	0.5	0	0.51	0
921132993	0.47	0	0.49	0
921133053	0.6	0	0.5	1
921133113	0.52	0	0.5	0
921133173	0.57	0	0.52	0
921133233	0.38	0	0.5	0
921133293	0.8	0	0.55	1
921133353	0.42	0	0.53	0
921133413	0.5	0	0.53	0
921133473	0.6	0	0.54	1
921133533	0.53	0	0.54	0
921133593	0.35	0	0.51	0
921133653	0.57	0	0.52	0
921133713	0.42	0	0.5	0
921133773	0.53	0	0.5	0
921133833	0.62	0	0.52	1
921133893	0.48	0	0.51	0
921133953	0.43	0	0.5	0
921134013	0.45	0	0.49	0
921134073	3.75	0	1.08	1
921134133	0.5	0	1.02	0
921134193	1.93	0	1.23	1
921134253	0.45	0	1.13	0
921134313	0.48	0	1.04	0
921134373	8.13	0	2.35	1
921134433	3.23	0	2.62	1
921134493	0.57	0	2.37	0
921134553	3.82	0	2.7	1
921134613	5.88	0	3.34	1
921134673	3.52	0	3.46	0
921134733	4.1	0	3.69	1
921134793	0.55	0	3.2	0
921134853	0.48	0	2.73	0
921134913	0.45	0	2.25	0
921134973	4.43	0	2.5	1
921135033	0.38	0	2.08	0
921135093	1.2	0	1.86	0
921135153	0.38	0	1.48	0
921135213	0.53	0	1.18	0
921135273	0.47	0	0.98	0
921135333	0.6	0	0.85	0
921135393	0.38	0	0.75	0
921135453	0.48	0	0.67	0
921135513	0.35	0	0.56	0
921135573	0.6	0	0.5	1
921135633	1.68	0	0.71	1
921135693	5.27	0	1.55	1
921135753	0.5	0	1.44	0
921135813	0.45	0	1.33	0
921135873	0.35	0	1.19	0
921135933	0.57	0	1.1	0
921135993	0.9	0	1.08	0
921136053	0.55	0	0.97	0
921136113	0.48	0	0.86	0
921136173	0.53	0	0.75	0
921136233	0.35	0	0.6	0
921136293	0.5	0	0.51	0
921136353	0.45	0	0.5	0
921136413	0.58	0	0.51	1
921136473	0.4	0	0.49	0
921136533	0.47	0	0.48	0
921136593	0.45	0	0.47	0
921136653	0.55	0	0.48	1
921136713	0.55	0	0.49	1
921136773	0.63	0	0.52	1
921136833	0.38	0	0.5	0
921136893	0.97	0	0.59	1
921136953	0.4	0	0.56	0
921137013	0.57	0	0.57	0
921137073	0.45	0	0.55	0
921137133	0.55	0	0.55	0
921137193	0.45	0	0.53	0
921137253	0.48	0	0.52	0
921137313	0.45	0	0.5	0
921137373	0.57	0	0.51	1
921137433	0.42	0	0.49	0
921137493	0.63	0	0.51	1
921137553	0.47	0	0.5	0
921137613	0.47	0	0.5	0
921137673	0.92	0	0.58	1
921137733	0.48	0	0.56	0
921137793	1.8	0	0.79	1
921137853	0.78	0	0.81	0
921137913	0.52	0	0.78	0
921137973	0.52	0	0.75	0
921138033	0.53	0	0.72	0
921138093	0.47	0	0.67	0
921138153	0.47	0	0.63	0
921138213	0.47	0	0.59	0
921138273	0.48	0	0.55	0
921138333	0.57	0	0.54	0
921138393	0.43	0	0.5	0
921138453	0.52	0	0.49	0
921138513	0.48	0	0.49	0
921138573	4.23	0	1.17	1
921138633	0.52	0	1.11	0
921138693	1.2	0	1.17	0
921138753	0.37	0	1.07	0
921138813	0.57	0	1.0	0
921138873	0.43	0	0.91	0
921138933	0.43	0	0.82	0
921138993	0.55	0	0.75	0
921139053	0.5	0	0.67	0
921139113	0.48	0	0.59	0
921139173	0.63	0	0.54	1
921139233	0.45	0	0.52	0
921139293	0.55	0	0.51	0
921139353	0.43	0	0.5	0
921139413	0.5	0	0.5	0
921139473	0.42	0	0.49	0
921139533	0.52	0	0.49	0
921139593	0.88	0	0.56	1
921139653	0.5	0	0.55	0
921139713	0.52	0	0.55	0
921139773	0.48	0	0.54	0
921139833	0.45	0	0.53	0
921139893	0.57	0	0.53	0
921139953	0.43	0	0.52	0
921140013	0.55	0	0.52	0
921140073	0.45	0	0.51	0
921140133	0.5	0	0.5	0
921140193	0.47	0	0.49	0
921140253	0.52	0	0.49	0
921140313	0.57	0	0.51	1
921140373	0.43	0	0.49	0
921140433	0.52	0	0.5	0
921140493	0.8	0	0.55	1
921140553	0.48	0	0.55	0
921140613	0.53	0	0.55	0
921140673	0.4	0	0.52	0
921140733	0.53	0	0.52	0
921140793	0.42	0	0.51	0
921140853	0.57	0	0.51	1
921140913	0.48	0	0.51	0
921140973	0.6	0	0.52	1
921141033	0.48	0	0.51	0
921141093	0.5	0	0.51	0
921141153	0.43	0	0.49	0
921141213	0.53	0	0.5	0
921141273	0.97	0	0.59	1
921141333	0.57	0	0.59	0
921141393	2.07	0	0.87	1
921141453	0.52	0	0.83	0
921141513	0.45	0	0.78	0
921141573	0.45	0	0.73	0
921141633	0.45	0	0.69	0
921141693	0.48	0	0.65	0
921141753	0.52	0	0.62	0
921141813	0.53	0	0.59	0
921141873	0.45	0	0.54	0
921141933	0.53	0	0.52	0
921141993	0.45	0	0.48	0
921142053	0.57	0	0.5	1
921142113	0.55	0	0.51	0
921142173	4.27	0	1.2	1
921142233	0.43	0	1.12	0
921142293	1.13	0	1.16	0
921142353	0.47	0	1.08	0
921142413	0.47	0	0.99	0
921142473	0.53	0	0.92	0
921142533	0.47	0	0.83	0
921142593	0.4	0	0.74	0
921142653	0.43	0	0.64	0
921142713	0.52	0	0.57	0
921142773	0.58	0	0.51	1
921142833	0.55	0	0.51	0
921142893	0.55	0	0.51	0
921142953	0.4	0	0.49	0
921143013	0.47	0	0.49	0
921143073	0.42	0	0.48	0
921143133	0.5	0	0.48	0
921143193	0.95	0	0.57	1
921143253	0.45	0	0.55	0
921143313	0.53	0	0.55	0
921143373	0.55	0	0.55	0
921143433	0.38	0	0.52	0
921143493	0.57	0	0.53	0
921143553	0.62	0	0.55	1
921143613	0.52	0	0.55	0
921143673	0.55	0	0.55	0
921143733	0.47	0	0.53	0
921143793	0.43	0	0.51	0
921143853	0.62	0	0.53	1
921143913	0.45	0	0.51	0
921143973	0.5	0	0.51	0
921144033	0.42	0	0.49	0
921144093	0.87	0	0.56	1
921144153	0.35	0	0.52	0
921144213	0.6	0	0.54	1
921144273	0.47	0	0.53	0
921144333	0.52	0	0.53	0
921144393	0.48	0	0.52	0
921144453	0.43	0	0.5	0
921144513	0.52	0	0.5	0
921144573	0.57	0	0.51	1
921144633	0.45	0	0.5	0
921144693	0.57	0	0.51	1
921144753	0.43	0	0.5	0
921144813	0.52	0	0.5	0
921144873	0.97	0	0.59	1
921144933	0.53	0	0.58	0
921144993	1.8	0	0.81	1
921145053	0.55	0	0.79	0
921145113	0.98	0	0.84	1
921145173	0.45	0	0.79	0
921145233	0.52	0	0.75	0
921145293	0.5	0	0.71	0
921145353	0.42	0	0.65	0
921145413	0.47	0	0.61	0
921145473	0.52	0	0.57	0
921145533	0.5	0	0.54	0
921145593	0.55	0	0.52	0
921145653	0.48	0	0.5	0
921145713	0.48	0	0.49	0
921145773	4.4	0	1.2	1
921145833	0.43	0	1.12	0
921145893	1.3	0	1.2	0
921145953	0.35	0	1.09	0
921146013	0.57	0	1.02	0
921146073	0.43	0	0.92	0
921146133	0.48	0	0.84	0
921146193	0.45	0	0.75	0
921146253	0.5	0	0.67	0
921146313	0.47	0	0.58	0
921146373	0.5	0	0.5	0
921146433	0.47	0	0.49	0
921146493	0.58	0	0.5	1
921146553	0.48	0	0.5	0
921146613	0.57	0	0.51	1
921146673	0.38	0	0.49	0
921146733	0.53	0	0.5	0
921146793	0.88	0	0.57	1
921146853	0.53	0	0.57	0
921146913	0.45	0	0.55	0
921146973	0.52	0	0.55	0
921147033	0.42	0	0.53	0
921147093	0.47	0	0.51	0
921147153	0.57	0	0.52	0
921147213	0.48	0	0.51	0
921147273	0.43	0	0.5	0
921147333	0.55	0	0.5	0
921147393	0.45	0	0.49	0
921147453	0.5	0	0.49	0
921147513	0.58	0	0.51	1
921147573	0.53	0	0.51	0
921147633	0.35	0	0.48	0
921147693	0.93	0	0.56	1
921147753	0.38	0	0.54	0
921147813	0.57	0	0.54	0
921147873	0.43	0	0.53	0
921147933	0.57	0	0.54	0
921147993	0.35	0	0.5	0
921148053	0.5	0	0.5	0
921148113	0.58	0	0.51	1
921148173	0.53	0	0.51	0
921148233	0.55	0	0.52	0
921148293	0.5	0	0.51	0
921148353	0.47	0	0.51	0
921148413	0.47	0	0.5	0
921148473	1.27	0	0.64	1
921148533	0.5	0	0.63	0
921148593	1.9	0	0.87	1
921148653	0.48	0	0.82	0
921148713	0.48	0	0.78	0
921148773	0.53	0	0.74	0
921148833	0.52	0	0.71	0
921148893	0.47	0	0.67	0
921148953	0.42	0	0.61	0
921149013	0.5	0	0.58	0
921149073	0.42	0	0.52	0
921149133	1.08	0	0.61	1
921149193	0.5	0	0.57	0
921149253	0.48	0	0.56	0
921149313	0.52	0	0.56	0
921149373	4.32	0	1.25	1
921149433	0.45	0	1.16	0
921149493	1.25	0	1.22	0
921149553	0.52	0	1.13	0
921149613	0.5	0	1.04	0
921149673	0.43	0	0.94	0
921149733	0.5	0	0.85	0
921149793	0.4	0	0.75	0
921149853	0.53	0	0.67	0
921149913	0.48	0	0.59	0
921149973	0.5	0	0.51	0
921157237	0.97	0	0.58	1
921157297	16.52	0	3.48	1
921157357	32.18	0	8.94	1
921157417	7.67	1	9.37	0
921157477	2.43	0	8.72	0
921157537	7.08	0	8.88	0
921157597	26.38	0	12.42	1
921157657	11.92	0	12.87	0
921157717	40.87	0	18.37	1
921157777	16.82	0	18.76	0
921157837	12.68	0	18.11	0
921157897	14.82	0	17.63	0
921157957	38.32	0	21.45	1
921158017	9.47	0	19.92	0
921158077	42.58	0	24.37	1
921158137	12.73	0	22.67	0
921158197	6.75	0	19.78	0
921158257	28.42	0	21.18	1
921158317	23.38	0	21.37	0
921158377	7.12	0	18.92	0
921158437	7.2	0	16.66	0
921158497	31.98	0	19.01	1
921158557	21.97	0	19.22	1
921158617	38.28	0	22.7	1
921158677	19.97	0	22.32	0
921158737	30.93	0	24.35	1
921158797	22.58	0	24.53	0
921158857	17.03	0	23.41	0
921158917	30.7	0	24.98	1
921158977	20.97	0	24.65	0
921159037	26.77	0	25.13	0
921159097	31.18	0	26.05	1
921159157	20.67	0	25.07	0
921159217	15.93	0	23.26	0
921159277	20.62	0	22.7	0
921159337	21.62	0	22.32	0
921159397	10.68	0	20.11	0
921159457	30.85	0	21.79	1
921159517	23.32	0	21.85	0
921159577	12.13	0	20.01	0
921159637	28.8	0	21.36	1
921159697	24.47	0	21.88	1
921159757	31.95	0	23.89	1
921159817	45.73	0	28.2	1
921159877	35.92	0	30.18	1
921159937	11.38	0	27.42	0
921159997	36.25	0	29.37	1
921160057	15.38	0	27.06	0
921160117	33.48	0	28.33	1
921160177	20.62	0	27.07	0
921160237	14.8	0	24.59	0
921160297	21.27	0	23.55	0
921160357	29.03	0	23.98	1
921160417	20.77	0	22.96	0
921160477	3.88	0	19.32	0
921160537	15.68	0	18.41	0
921160597	24.77	0	19.08	1
921160657	16.95	0	18.53	0
921160717	9.23	0	16.55	0
921160777	47.72	0	22.0	1
921160837	29.78	0	23.71	1
921160897	13.37	0	22.16	0
921160957	17.07	0	21.42	0
921161017	31.82	0	23.58	1
921161077	31.53	0	25.49	1
921161137	29.25	0	26.49	1
921161197	17.78	0	25.15	0
921161257	28.05	0	25.8	0
921161317	27.98	0	26.24	0
921161377	40.57	0	28.63	1
921161437	29.38	0	29.11	0
921161497	23.22	0	28.48	0
921161557	20.35	0	27.15	0
921161617	31.32	0	27.76	1
921161677	28.78	0	27.91	0
921161737	34.95	0	29.23	1
921161797	32.53	0	30.01	0
921161857	23.17	0	28.82	0
921161917	51.6	0	32.89	1
921161977	35.17	0	33.54	0
921162037	14.73	0	30.58	0
921162097	18.77	0	28.61	0
921162157	40.03	0	30.59	1
921162217	21.72	0	28.89	0
921162277	39.48	0	30.58	1
921162337	19.57	0	28.47	0
921162397	50.55	0	32.26	1
921162457	39.17	0	33.66	1
921162517	25.65	0	32.31	0
921162577	28.2	0	31.89	0
921162637	27.3	0	31.44	0
921162697	34.9	0	32.14	0
921162757	40.85	1	33.63	1
921162817	393.45	0	99.22	1
921162877	61.15	0	97.62	0
921162937	32.28	0	90.39	0
921162997	38.88	0	84.12	0
921163057	35.17	0	77.39	0
921163117	34.17	0	70.55	0
921163177	19.67	0	60.92	0
921163237	11.72	0	50.0	0
921163297	14.62	0	39.89	0
921163357	33.7	0	33.62	0
921163417	22.58	0	25.45	0
921163477	23.7	0	24.24	0
921163537	60.15	0	30.33	1
921163597	51.28	0	34.3	1
921163657	21.17	0	32.57	0
921163717	14.17	0	29.83	0
921163777	15.1	0	27.61	0
921163837	39.65	0	29.94	1
921163897	30.82	0	30.16	0
921163957	38.07	0	31.41	1
921164017	18.85	0	29.08	0
921164077	37.65	0	30.23	1
921164137	17.15	0	27.41	0
921164197	23.4	0	26.5	0
921164257	29.1	0	27.13	0
921164317	35.85	0	28.85	1
921164377	28.78	0	28.89	0
921164437	14.73	0	26.13	0
921164497	38.75	0	28.19	1
921164557	37.62	0	29.89	1
921164617	39.95	0	32.03	1
921164677	43.33	0	34.4	1
921164737	43.98	0	36.78	1
921164797	46.2	0	39.08	1
921164857	36.02	0	39.12	0
921164917	57.55	0	42.94	1
921164977	56.03	0	46.1	1
921165037	46.25	0	46.97	0
921165097	68.97	0	51.41	1
921165157	28.1	0	47.87	0
921165217	41.73	0	46.97	0
921165277	37.93	0	45.36	0
921165337	39.57	0	44.14	0
921165397	37.4	0	42.61	0
921165457	35.83	0	40.95	0
921165517	36.28	0	39.37	0
921165577	47.83	0	40.29	1
921165637	29.75	0	38.06	0
921165697	27.37	0	35.7	0
921165757	47.87	0	37.83	1
921165817	54.37	0	40.78	1
921165877	34.57	0	39.89	0
921165937	40.65	0	40.18	0
921165997	29.63	0	38.44	0
921166057	29.58	0	36.83	0
921166117	49.52	0	38.97	1
921166177	50.42	0	41.02	1
921166237	36.97	0	40.59	0
921166297	63.97	0	44.93	1
921166357	52.87	0	46.58	1
921166417	67.88	0	50.88	1
921166477	84.92	0	58.03	1
921166537	39.12	0	55.93	0
921166597	43.87	0	54.73	0
921166657	47.13	0	53.86	0
921166717	50.93	0	53.36	0
921166777	40.43	0	50.93	0
921166837	40.77	0	48.74	0
921166897	38.33	0	46.04	0
921166957	35.52	0	43.29	0
921167017	30.92	0	40.03	0
921167077	52.33	0	41.32	1
921167137	41.08	0	41.17	0
921167197	35.77	0	40.01	0
921167257	31.38	0	38.2	0
921167317	19.72	0	34.56	0
921167377	47.78	1	36.59	1
921167437	21.7	0	33.74	0
921167497	49.12	0	36.23	1
921167557	62.2	0	40.9	1
921167617	47.02	0	42.32	1
921167677	47.9	0	43.61	0
921167737	66.83	0	48.42	1
921167797	59.65	0	51.46	1
921167857	156.1	0	71.6	1
921167917	59.05	0	71.82	0
921167977	26.75	0	65.46	0
921168037	73.4	0	67.97	0
921168097	48.12	0	64.93	0
921168157	57.03	0	63.54	0
921168217	33.85	1	58.02	0
921168277	126.85	0	69.65	1
921168337	165.63	0	86.9	1
921168397	146.9	0	98.95	1
921168457	90.85	0	99.22	0
921168517	42.53	0	91.89	0
921168577	65.7	0	89.07	0
921168637	32.82	0	79.57	0
921168697	50.63	0	74.04	0
921168757	42.93	0	67.07	0
921168817	64.95	0	64.36	0
921168877	34.77	0	55.59	0
921168937	38.67	0	49.21	0
921168997	63.92	0	49.73	1
921169057	49.02	0	49.05	0
921169117	39.47	0	47.39	0
921169177	33.17	0	44.64	0
921169237	37.4	0	43.25	0
921169297	30.33	0	40.49	0
921169357	27.87	0	37.66	0
921169417	30.83	0	35.63	0
921169477	45.47	0	36.89	1
921169537	23.62	0	33.99	0
921169597	36.0	0	33.6	0
921169657	33.78	0	33.32	0
921169717	29.58	0	32.56	0
921169777	50.18	0	35.71	1
921169837	32.52	0	35.35	0
921169897	32.03	0	34.99	0
921169957	24.67	0	33.26	0
921170017	41.97	0	34.73	1
921170077	54.92	0	38.36	1
921170137	38.2	0	38.77	0
921170197	65.35	0	43.86	1
921170257	86.82	0	52.31	1
921170317	57.03	0	54.39	0
921170377	29.1	0	50.88	0
921170437	42.35	0	50.17	0
921170497	51.77	0	50.99	0
921170557	64.17	0	53.71	1
921170617	47.6	0	52.7	0
921170677	44.32	0	50.99	0
921170737	26.35	0	46.2	0
921170797	45.68	0	45.15	0
921170857	44.13	0	44.17	0
921170917	60.87	0	47.01	1
921170977	49.37	0	47.69	0
921171037	47.28	0	47.62	0
921171097	37.77	0	45.73	0
921171157	48.03	0	45.96	0
921171217	58.47	0	48.39	1
921171277	38.95	0	47.06	0
921171337	47.93	0	47.47	0
921171397	51.12	0	48.07	0
921171457	45.2	0	47.48	0
921171517	53.38	0	48.37	1
921171577	32.17	0	45.54	0
921171637	32.63	0	43.1	0
921171697	28.43	0	40.17	0
921171757	39.03	0	39.33	0
921171817	31.92	0	37.37	0
921171877	36.67	0	36.75	0
921171937	45.0	0	37.68	1
921171997	44.13	0	38.52	1
921172057	44.0	0	39.45	1
921172117	33.43	0	38.49	0
921172177	33.07	0	37.82	0
921172237	49.38	0	40.1	1
921172297	28.55	0	38.29	0
921172357	37.8	0	38.16	0
921172417	37.47	0	37.99	0
921172477	27.3	0	35.87	0
921172537	43.53	0	36.88	1
921172597	47.5	0	38.63	1
921172657	50.48	0	40.86	1
921172717	28.73	0	39.02	0
921172777	43.23	0	39.9	0
921172837	46.28	0	41.15	1
921172897	34.3	0	40.28	0
921172957	35.7	0	39.56	0
921173017	64.3	0	44.08	1
921173077	43.08	0	44.25	0
921173137	59.95	0	47.21	1
921173197	27.93	0	44.04	0
921173257	62.37	0	47.49	1
921173317	62.43	0	50.73	1
921173377	33.88	0	48.17	0
921173437	54.2	0	49.48	0
921173497	53.63	0	50.53	0
921173557	36.68	0	48.16	0
921173617	30.85	0	44.7	0
921173677	57.48	0	46.7	1
921173737	10.63	0	39.92	0
921173797	59.55	0	42.92	1
921173857	25.97	0	39.25	0
921173917	28.93	0	36.78	0
921173977	24.03	0	34.02	0
921174037	35.78	0	33.59	0
921174097	27.05	0	31.89	0
921174157	22.02	0	29.77	0
921174217	57.93	0	34.44	1
921174277	30.3	0	33.6	0
921174337	18.32	0	31.07	0
921174397	45.15	0	33.29	1
921174457	33.73	0	33.68	0
921174517	13.82	0	30.32	0
921174577	31.17	0	30.38	0
921174637	43.68	0	32.59	1
921174697	37.27	0	33.49	1
921174757	27.83	0	32.49	0
921174817	40.13	0	33.62	1
921174877	26.2	0	32.54	0
921174937	26.7	0	31.63	0
921174997	23.85	1	30.04	0
921175057	46.27	0	32.92	1
921175117	77.95	0	41.33	1
921175177	61.93	0	45.66	1
921175237	41.98	0	45.81	0
921175297	43.63	0	46.28	0
921175357	29.07	0	44.0	0
921175417	32.5	0	42.31	0
921175477	76.93	0	48.84	1
921175537	51.63	0	49.85	0
921175597	56.97	0	51.38	1
921175657	43.68	0	49.89	0
921175717	30.57	0	46.06	0
921175777	60.88	0	48.6	1
921175837	40.6	0	47.48	0
921175897	32.77	0	44.95	0
921175957	58.05	0	47.22	1
921176017	38.5	0	45.41	0
921176077	47.82	0	45.19	0
921176137	33.18	0	42.83	0
921176197	24.9	0	39.3	0
921176257	19.78	0	35.43	0
921176317	40.2	0	35.7	1
921176377	39.5	0	35.67	1
921176437	41.8	0	36.45	1
921176497	49.88	0	38.67	1
921176557	38.95	0	38.59	0
921176617	30.68	0	37.36	0
921176677	58.07	0	41.25	1
921176737	57.37	0	44.83	1
921176797	22.65	0	41.66	0
921176857	22.97	0	38.58	0
921176917	33.67	0	37.39	0
921176977	42.77	0	37.98	1
921177037	35.97	0	37.27	0
921177097	33.98	0	36.3	0
921177157	48.55	0	38.27	1
921177217	54.47	0	41.14	1
921177277	66.52	0	45.77	1
921177337	77.45	0	52.24	1
921177397	68.7	0	56.75	1
921177457	42.02	0	55.57	0
921177517	50.55	0	55.6	0
921177577	63.48	0	57.66	1
921177637	23.65	0	52.12	0
921177697	36.3	0	49.09	0
921177757	47.9	0	48.13	0
921177817	39.9	0	45.73	0
921177877	35.25	0	42.75	0
921177937	33.4	0	40.0	0
921177997	58.58	0	42.63	1
921178057	50.07	0	43.9	1
921178117	41.98	0	43.55	0
921178177	38.33	0	42.69	0
921178237	28.27	0	40.46	0
921178297	38.03	0	39.92	0
921178357	46.68	0	40.92	1
921178417	31.17	0	39.13	0
921178477	39.2	0	38.95	0
921178537	33.18	0	37.6	0
921178597	50.02	0	39.33	1
921178657	34.68	0	38.41	0
921178717	41.53	0	39.03	0
921178777	77.13	0	46.12	1
921178837	62.17	0	49.79	1
921178897	61.45	0	52.71	1
921178957	65.53	0	55.95	1
921179017	44.37	0	55.0	0
921179077	51.93	0	55.18	0
921179137	49.12	0	54.62	0
921179197	75.67	0	58.6	1
921179257	62.78	0	59.77	0
921179317	40.43	0	56.36	0
921179377	45.75	0	53.94	0
921179437	41.18	0	51.26	0
921179497	43.12	0	49.32	0
921179557	73.1	0	53.15	1
921179617	70.65	0	56.41	1
921179677	32.98	0	52.34	0
921179737	44.53	0	50.71	0
921179797	76.1	0	54.91	1
921179857	59.38	0	56.06	0
921179917	57.82	0	56.98	0
921179977	54.17	0	56.93	0
921180037	34.03	0	53.06	0
921180097	70.18	0	55.9	1
921180157	28.22	0	50.61	0
921180217	47.17	0	49.59	0
921180277	45.33	1	48.66	0
921180337	60.2	0	50.2	1
921180397	27.88	0	45.59	0
921180457	56.07	0	46.97	1
921180517	53.38	0	47.93	1
921180577	46.58	0	47.74	0
921180637	40.5	0	46.57	0
921180697	36.73	0	44.6	0
921180757	38.63	0	43.59	0
921180817	22.92	0	39.53	0
921180877	32.83	0	37.71	0
921180937	41.95	0	37.78	1
921180997	47.82	0	39.25	1
921181057	37.22	0	38.43	0
921181117	32.35	0	37.06	0
921181177	20.82	0	33.99	0
921181237	40.2	0	34.9	1
921181297	49.75	0	37.55	1
921181357	61.4	0	42.09	1
921181417	30.83	0	40.66	0
921181477	27.0	0	38.38	0
921181537	64.35	0	43.0	1
921181597	45.82	0	43.85	0
921181657	34.72	0	42.71	0
921181717	15.88	0	38.19	0
921181777	52.28	0	40.59	1
921181837	35.08	0	39.29	0
921181897	37.67	0	38.56	0
921181957	19.52	0	34.74	0
921182017	30.88	0	33.75	0
921182077	27.92	0	32.23	0
921182137	22.58	0	29.71	0
921182197	43.93	0	31.84	1
921182257	46.7	0	34.5	1
921182317	22.12	0	32.48	0
921182377	28.87	0	31.57	0
921182437	19.65	0	29.41	0
921182497	19.72	0	27.55	0
921182557	26.27	0	27.2	0
921182617	28.98	0	27.22	0
921182677	26.47	0	26.82	0
921182737	26.65	0	26.48	0
921182797	26.93	0	26.11	0
921182857	33.5	0	27.25	1
921182917	38.53	0	29.54	1
921182977	47.52	0	33.17	1
921183037	17.85	0	31.07	0
921183097	45.45	0	34.02	1
921183157	30.32	0	33.74	0
921183217	44.9	0	36.05	1
921183277	23.97	0	34.26	0
921183337	39.32	0	35.31	1
921183397	48.2	0	37.74	1
921183457	36.15	0	37.59	0
921183517	55.32	0	40.88	1
921183577	44.25	0	41.86	0
921183637	55.05	0	44.85	1
921183697	43.78	0	45.12	0
921183757	36.42	0	44.08	0
921183817	59.47	0	47.13	1
921183877	25.4	0	43.71	0
921183937	28.45	0	40.82	0
921183997	35.87	0	39.48	0
921184057	38.53	0	38.85	0
921184117	60.45	0	42.15	1
921184177	33.77	0	40.52	0
921184237	49.28	0	41.89	1
921184297	47.55	0	43.06	1
921184357	44.03	0	43.52	0
921184417	42.97	0	43.64	0
921184477	58.9	0	46.96	1
921184537	42.08	0	46.62	0
921184597	54.43	0	48.27	1
921184657	46.22	0	48.09	0
921184717	31.42	0	45.08	0
921184777	40.92	0	44.33	0
921184837	80.3	0	50.61	1
921184897	33.18	0	47.75	0
921184957	48.6	0	47.96	0
921185017	68.63	0	51.73	1
921185077	45.53	0	50.83	0
921185137	44.75	0	50.03	0
921185197	59.5	1	51.87	1
921185257	67.57	0	55.08	1
921185317	23.22	0	49.84	0
921185377	33.98	0	46.71	0
921185437	66.65	0	49.64	1
921185497	37.27	0	47.48	0
921185557	26.08	0	43.21	0
921185617	26.53	0	39.43	0
921185677	32.25	0	37.45	0
921185737	51.22	0	39.17	1
921185797	50.35	0	40.61	1
921185857	43.53	0	40.98	0
921185917	31.2	0	39.54	0
921185977	49.02	0	41.2	1
921186037	49.07	0	42.59	1
921186097	55.9	0	45.54	1
921186157	49.82	0	47.05	0
921186217	49.28	0	48.03	0
921186277	28.87	0	44.89	0
921186337	29.27	0	41.88	0
921186397	20.98	0	37.76	0
921186457	31.15	0	36.03	0
921186517	24.95	0	33.39	0
921186577	44.13	0	34.35	1
921186637	26.4	0	32.18	0
921186697	24.72	0	30.12	0
921186757	31.25	0	29.81	0
921186817	32.57	0	30.07	0
921186877	21.7	0	28.67	0
921186937	23.23	0	27.67	0
921186997	25.62	0	27.22	0
921187057	34.48	0	28.29	1
921187117	39.18	0	30.16	1
921187177	25.65	0	29.31	0
921187237	24.53	0	28.59	0
921187297	26.6	0	28.28	0
921187357	36.32	0	29.71	1
921187417	32.87	0	30.42	0
921187477	29.92	0	30.58	0
921187537	26.38	0	29.95	0
921187597	33.35	0	30.53	0
921187657	24.5	0	29.36	0
921187717	22.02	0	27.92	0
921187777	30.1	0	28.27	0
921187837	22.43	0	27.13	0
921187897	60.27	0	32.92	1
921187957	25.75	0	31.82	0
921188017	33.65	0	32.34	0
921188077	39.18	0	33.86	1
921188137	18.52	1	31.45	0
921188197	24.37	0	30.25	0
921188257	54.77	0	34.74	1
921188317	53.95	0	38.53	1
921188377	34.05	0	38.12	0
921188437	21.3	0	35.32	0
921188497	24.28	0	33.09	0
921188557	30.62	0	32.66	0
921188617	27.45	0	31.56	0
921188677	31.0	0	31.23	0
921188737	33.58	0	31.51	0
921188797	50.93	0	34.67	1
921188857	36.97	0	34.81	0
921188917	48.85	0	37.44	1
921188977	56.58	0	41.56	1
921189037	28.15	0	40.1	0
921189097	26.07	0	38.14	0
921189157	28.13	0	36.53	0
921189217	23.6	0	34.13	0
921189277	23.0	0	31.7	0
921189337	23.77	0	29.55	0
921189397	42.68	0	31.02	1
921189457	37.58	0	31.71	1
921189517	29.38	0	30.9	0
921189577	23.97	0	29.46	0
921189637	17.98	0	27.52	0
921189697	27.75	0	27.55	0
921189757	59.27	0	33.27	1
921189817	61.78	0	38.89	1
921189877	28.62	0	37.78	0
921189937	35.7	0	37.85	0
921189997	29.37	0	36.56	0
921190057	38.42	0	37.16	0
921190117	18.93	0	34.2	0
921190177	29.25	0	33.3	0
921190237	17.83	0	30.23	0
921190297	42.28	0	31.61	1
921190357	45.73	0	33.35	1
921190417	39.52	0	34.21	1
921190477	25.47	0	32.92	0
921190537	18.33	0	30.39	0
921190597	34.67	0	31.15	1
921190657	22.58	0	29.61	0
921190717	50.65	0	33.46	1
921190777	36.93	0	34.24	0
921190837	37.47	0	34.99	0
921190897	29.78	0	33.97	0
921190957	43.37	0	35.65	1
921191017	40.17	0	36.8	0
921191077	24.98	0	35.17	0
921191137	31.62	0	34.75	0
921191197	41.55	0	35.91	1
921191257	34.3	0	35.61	0
921191317	28.58	0	34.07	0
921191377	38.95	0	34.81	1
921191437	26.67	0	33.28	0
921191497	21.4	0	30.99	0
921191557	27.75	0	30.01	0
921191617	19.3	0	27.77	0
921191677	27.68	0	27.44	0
921191737	52.62	0	31.59	1
921191797	42.82	0	33.58	1
921191857	50.05	0	36.86	1
921191917	48.2	0	39.52	1
